tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,kapasitas_produksi,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,jenis_usaha_Fashion,jenis_usaha_Jasa,jenis_usaha_Kesehatan,jenis_usaha_Makanan & Minuman,jenis_usaha_Pendidikan,jenis_usaha_Perdagangan,jenis_usaha_Perusahaan,status_legalitas_Belum Terdaftar,status_legalitas_Terdaftar,nama_usaha,marketplace
-1.0920801361086727,1.202210388273823,0.9690253522756425,-1.454339851003505,0.8283724109213425,0.27248226233522005,-1.6063995484777254,0.07863213354799838,0.8283900248333591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Karim Asmaralaya,Bukalapak
-0.781817303023963,-0.4523429875945714,1.4254221673298169,1.2949513672347304,0.28158413653533704,-0.5566769176882833,1.001161430122421,-0.8744009993474989,0.28151724555217955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,UD. Jafar Gandewa,Tokopedia
-1.333395672952336,1.0988008022820484,-0.24403140735403667,-0.27722522846850567,0.32714982606750415,0.410675459005804,-0.22516264771035185,-0.16573533642520605,0.3270899771589445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Elyas Wiraatmaja,Bukalapak
1.562390769171622,-0.27999367760828037,-1.1968850552988333,-0.9760200962333825,-1.6602152481431696,-1.1094497043706188,-0.7305979419355894,0.9094815314568935,-1.6605822398438044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Erlangga Wiyata,Website Sendiri
0.045550251868596354,-0.07317450562473105,-1.694252868667444,-0.8669291068246938,-1.2501240423536655,0.9634482456881396,-0.5302161854232933,-0.01911485444128339,-1.2504276553829197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Hasna Saputranegara,Shopee
0.907391454881679,1.7192583182326964,0.20560022149131996,-0.45551258945625606,0.285089189576273,-1.6622224910529544,-0.4843584031801287,1.8625146643523907,0.2850228402911615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Halim Surya,Tokopedia
1.2521279360869122,0.3749337003396258,0.978511367768638,1.1862413106975285,-0.6262246010670696,-0.41848372101769943,0.978686046264275,1.153849001430098,-0.6264317918441379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,UD. Farhan Mulyo,Website Sendiri
1.7002853616537152,0.409403562336884,-1.4607104338399888,1.2888937738393667,0.5654934328511476,0.5488686556763879,1.5378469079043076,1.4959634593925841,0.5654704194097151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Farhan Sukadarma,Tokopedia
0.2523921405917362,0.1681145283560765,1.3260317013443366,1.6704336866513791,0.14839212097977159,1.3780278356998912,1.3876923919310964,0.29856285652388237,0.14830464547086655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Qisha Saprahan,Bukalapak
1.4934434729305752,-0.6040103803825075,1.2445987820413984,0.8928355851383198,1.2349585636699107,1.654414229041059,0.6412215755001224,0.7384243024756504,1.2350390145552619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Tasya Tunggul,Website Sendiri
-0.9886591917471029,-1.2106799515342523,0.5734674985713598,-0.787075631006639,-1.0398208598975096,0.8252550490175556,-0.8783395950096351,-1.5586299152724712,-1.0400919710440044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,UD. Yudi Kamajaya,Website Sendiri
-0.19576528497506682,0.30599397634510933,-0.15806891106525764,0.4990714181431597,1.4172213217985792,0.5488686556763879,0.5259403327608976,0.07863213354799838,1.4173299409823217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Putri Wiraatmaja Rafif,Website Sendiri
0.39028673307382944,0.44387342433414223,0.6563714935212674,0.5772722172617789,0.593533857178635,1.1016414423587235,0.4426693053798263,0.5918038204917276,0.5935151773215704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,UD. Olivia Kusumasari,Shopee
-0.29918622933663674,0.5472830103259169,-0.471203952497571,1.4578336986501719,1.1964029802196154,0.27248226233522005,1.5173139732181744,0.17637912153728016,1.1964774724264609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Dea Tunggul Ziva,Website Sendiri
0.562654973676446,-0.27999367760828037,-0.16785516105905682,0.6724593681775093,0.4673519477049415,-1.3858360977117867,0.690882553013681,0.2008158685346006,0.46731376671822134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,UD. Iqra Panji,Tokopedia
-1.4368166173139059,-0.6591621595781207,0.14725709706742438,0.7303601080619514,-0.7524065105407631,-0.41848372101769943,0.688361488746733,-1.48531967428051,-0.752633202447487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Tono Surapati,Website Sendiri
0.45923402931487606,-1.5209087095095761,0.24980442972944758,1.1803038154060637,-1.386821110950167,0.13428906566463616,1.1098730280795108,-0.7522172643608966,-1.3871458502032143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Qisha Kusumah,Shopee
-1.229974728590766,-1.0728005035452193,0.2971232956372815,-0.3563516352962707,-1.1449724511255877,0.5488686556763879,-0.40442167547373475,-1.6319401562644327,-1.1452598132134622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,UD. Tari Jayeng,Shopee
-0.7128700067829165,-0.4178731255973132,-0.4517122001752255,-1.4174586742195658,-0.6051942828214539,0.5488686556763879,-1.3031566585257859,-0.8010907583555376,-0.6053982234102463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Uli Widhi,Bukalapak
-0.8507645992650097,0.9953912162902737,-1.3656392338758503,-0.7012893792947507,0.1589072801025794,-0.971256507700035,-0.42972816744158887,0.10306888054531882,0.15882142968781232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Clarissa Cahaya,Tokopedia
1.4934434729305752,-0.5902224355836043,-0.46462338481430865,-0.16809317325654838,1.7221609363600054,-0.0039041310059477288,-0.07677709988963463,0.6406773144863686,1.7223166832737489,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,UD. Nisa Hastinapura,Lazada
0.6316022699174926,1.374559698260114,-0.9907358988735535,-1.5212191392231806,1.4522718522079385,-0.8330633110294511,-1.3034650462251616,1.4226532184006226,1.452385888372141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Chiko Suryaatmaja,Tokopedia
1.5279171210510987,0.09917480436156004,-0.499217519782825,-1.5963252532180847,-1.067861284224997,-0.5566769176882833,-1.469453466055084,1.153849001430098,-1.0681367289558599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Damar Panji,Lazada
-0.9886591917471029,-0.693632021575379,0.5297483635804963,0.7941017716833448,-1.5480535508332198,0.410675459005804,0.6975754424660073,-1.1920787103126647,-1.548403208196383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Qayla Sukarela,Tokopedia
0.11449754810964297,0.8575117683012409,1.2718107452315972,-0.21419210844073025,-0.9872450642834706,-1.1094497043706188,-0.4484041513579302,0.6895508084810095,-0.9875080499592757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Kinan Buana,Website Sendiri
0.2523921405917362,0.5128131483286587,-1.1814299521694445,-0.289286388722171,-0.9276591625875598,0.5488686556763879,-0.060738800336894896,0.5429303264970868,-0.927912939396583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Niken Lintang,Lazada
0.9763387511227257,-1.2451498135315104,1.1238050462761335,-0.04672576271119447,-1.0853865494296766,-1.6622224910529544,-0.25651778935398917,-0.19017208342252648,-1.0856647026507693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Lidya Pamungkas,Tokopedia
0.08002389998911966,-1.3830292615205433,-1.3900617322664062,-1.5255497852793722,1.010635169050011,-0.5566769176882833,-1.2326306205715416,-0.9232744933421397,1.010680951260419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,UD. Farid Agastya,Bukalapak
1.6658117135331918,-1.1417402275397357,-0.7061763550696852,-1.3115022101032523,-0.35283046387406675,1.654414229041059,-1.1515138216977674,0.3718730975158437,-0.3529954022035481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Yumna Sentosa,Shopee
-1.0920801361086727,0.8575117683012409,0.32937648238315037,-0.42719120251624315,1.6275245042547353,0.6870618523469718,-0.4798841938151433,-0.16573533642520605,1.627665625321237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Yusuf Suryaputra,Tokopedia
-0.5749754143008232,-1.2106799515342523,1.134520628490024,-0.38847284171711904,1.5994840799272476,0.6870618523469718,-0.5933280144753178,-1.265388951304626,1.5996208674093817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Krisna Trisula,Tokopedia
1.0797596954842956,0.8919816302984991,-0.712349514078263,-1.2122377109504627,-1.0994067615934204,-0.0039041310059477288,-1.0531078519741883,1.3982164714033023,-1.099687081606697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Heri Wiyata,Shopee
-1.2644483767112893,-1.6243182955013509,0.03455317625596524,1.555150424917911,0.37972562168154317,-0.5566769176882833,1.5175641198751977,-2.0473648552188806,0.3796738982436733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Anang Baswara,Lazada
-0.9886591917471029,-0.9693909175534448,0.1949305186326866,1.143381925012709,0.018705158465142088,1.1016414423587235,1.0840189737051797,-1.387572686291228,0.018597640128535507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Gilang Galang,Lazada
1.2866015842074354,0.2025843903533347,-1.3424580473211347,-1.5457888163626883,-1.3237301562133201,-0.8330633110294511,-1.26140790603134,1.0561020134408161,-1.3240451449015398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Sekar Trijaya,Website Sendiri
-1.2989220248318127,0.30599397634510933,-1.3525349889098444,0.2783335262707484,0.9405341082312924,-1.1094497043706188,0.527504491181517,-0.7033437703662557,0.9405690564807806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Diyan Prawira,Website Sendiri
0.45923402931487606,-0.8315114695644118,-0.3460094689760275,-0.7904809933720295,-1.2956897318858327,1.5162210323704752,-0.7088054411996231,-0.2634823244144878,-1.2960003869896846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Fajar Darussalam Lukita,Website Sendiri
0.18344484435068958,-0.00423478163021461,1.5640886647291086,-0.7401205830044003,1.585463867763504,-0.6948701143588673,-1.0185856811377012,0.12750562754263928,1.585598488453454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Yumna Wira,Bukalapak
0.7350232142790625,1.2711501122683395,-0.2299662651715224,1.642561346874038,1.1298069724418327,1.3780278356998912,1.6529291374135033,1.4226532184006226,1.1298711723858044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Sani Segar,Shopee
-0.29918622933663674,1.029861078287532,1.1925870086430077,-0.42026939584420203,-1.5480535508332198,-1.6622224910529544,-0.6353948155055485,0.5184935794997664,-1.548403208196383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Nazar Baruna,Lazada
0.5281813255559227,0.3749337003396258,0.4203056941546617,-0.6429241661568721,-1.1309522389618438,-1.6622224910529544,-0.708324469558395,0.6406773144863686,-1.1312374342575344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Nazar Dwijaputra Dito,Tidak Ada
0.4247603811943528,0.1681145283560765,-1.0895761796307883,-0.30909954699834785,-0.9556995869150472,1.5162210323704752,-0.0974183049495248,0.4207465915104846,-0.9559576973084384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Lutfi Reswara,Website Sendiri
-0.29918622933663674,0.47834328633140044,1.0921060821417725,-1.021408867732222,1.0036250629681391,1.3780278356998912,-1.205415147329235,0.12750562754263928,1.003669761782455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Ujang Wibawa,Shopee
1.3900225285690053,-1.6243182955013509,-0.25310817899813726,-0.7423705382153901,1.0001200099272032,1.1016414423587235,-0.6791399108379759,-0.16573533642520605,1.0001641670434733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Jafar Sanjaya,Website Sendiri
-0.5749754143008232,-0.693632021575379,0.004321984454995278,-0.31232071197857963,-0.20211318311382168,-0.0039041310059477288,-0.3062370079099002,-0.8988377463448193,-0.20225482842732548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Xenia Nirbayu,Tokopedia
-0.7473436549034398,0.2715241143478511,-1.1097326320521013,-1.5859196153901878,-1.0888916024706126,0.6870618523469718,-1.344476952925485,-0.33679256540644914,-1.0891702973897512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Jihan Gatra,Website Sendiri
-0.8507645992650097,-1.2796196755287688,-0.05138546276808,1.3578830554328198,0.011695052383270224,-1.5240292943823706,1.3404666352523928,-1.5097564212778305,0.011586450650571668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,UD. Dewi Mandiri,Shopee
-0.9541855436265796,0.7541021823094661,1.2107768883805727,0.4122564363619449,1.06321096466405,-0.5566769176882833,0.1767767271171852,-0.1412985894278856,1.0632648723451479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Fikri Jaladara,Lazada
-0.5060281180597765,-0.9004511935589282,-1.0543668942669824,-0.43359922879541724,0.9300189491084846,1.3780278356998912,-0.22600521065718043,-0.9965847343341011,0.9300522722638348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Lukman Wangi,Shopee
-1.4368166173139059,0.6506925963176915,1.4153088892917438,1.4786101071145112,-0.33180014562845117,-0.971256507700035,1.182985754982311,-0.5567232883823331,-0.33196183376965654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Jasmin Prajurit,Lazada
1.1831806398458655,-1.486438847512318,0.15804388404067435,0.5897251579576058,0.41477615209090246,1.1016414423587235,0.5485591800397198,-0.21460883041984694,0.4147298456334925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Ony Mayang,Shopee
-0.29918622933663674,0.03023508036704361,1.7276012187266914,-1.6368302229950922,0.008189999342334291,1.654414229041059,-1.927797220221731,-0.19017208342252648,0.008080855911589746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Gema Prana,Shopee
1.7002853616537152,0.13364466635881825,-0.5927959890443127,-1.3814227626830087,-0.598184176739582,0.8252550490175556,-1.2413286856265662,1.3004694834140205,-0.5983870339322824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Celsi Cahyaningrat,Lazada
0.562654973676446,0.03023508036704361,1.663316901314399,1.0351109837715222,0.7722915622663676,1.5162210323704752,0.7018800351460374,0.4207465915104846,0.7723005090096484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Ucup Tirtayasa,Tokopedia
-1.5057639135549525,-0.7970416075671536,-0.6748003815963356,-1.5185259832674802,-0.40540625948810577,1.2398346390293074,-1.360225496391924,-1.6319401562644327,-0.40557932328827684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Hilmiyah Tunggul,Shopee
-0.9541855436265796,-1.3140895375260269,-0.5860238291734959,-1.23286274649675,1.2524838288745903,0.27248226233522005,-1.0970637605582587,-1.607503409267112,1.2525669882501715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Cipta Nawasena Qira,Shopee
-0.6439227105418698,-0.3144635396055386,1.4905150624991637,0.21662486644685008,0.6145641754242507,-0.5566769176882833,-0.06746888400939652,-0.6789070233689354,0.6145487457554619,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,UD. Ony Nawasena,Bukalapak
-0.9541855436265796,1.340089836262856,-1.6876128413397682,-0.24317223876353622,-1.4078514291957824,0.13428906566463616,0.07960444620305762,0.2741261095265619,-1.4081794186371062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Livia Wijaya,Website Sendiri
-1.1955010804702428,-0.5902224355836043,-1.2877738932377178,1.6550011859585305,-0.4019012064471698,-0.5566769176882833,1.8639936398091397,-1.265388951304626,-0.40207372854929496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,UD. Carissa Rejo,Bukalapak
0.6316022699174926,0.9953912162902737,-0.8609516446520715,-0.2796975588783276,0.19746286355287465,1.1016414423587235,-0.11159792858311401,1.153849001430098,0.19738297181661346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Qisya Berkarya Pandu,Shopee
-1.2989220248318127,-0.6591621595781207,0.13917095246203903,-0.7495887512341799,0.4498266825002618,1.3780278356998912,-0.7599634343207574,-1.387572686291228,0.44978579302331173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Ujang Kusumah Erlangga,Shopee
-1.4023429691933826,-1.3485593995232852,-1.4330774816859493,-1.0494667432313638,-0.49653763855244,1.2398346390293074,-0.7581442298189358,-1.9496178672295983,-0.4967247865018068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,UD. Nina Sanjaya,Shopee
0.28686578871225954,-0.48681284959182963,1.3218012577547733,0.7425748952743284,-0.19860813007288575,-1.5240292943823706,0.47950255530331076,-0.1412985894278856,-0.19874923368834355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Jihan Prima,Tokopedia
-1.6781321541575691,-1.5209087095095761,1.192759515018775,0.4159601069208907,-0.8996187382600722,-0.6948701143588673,0.1837924955235009,-2.267295578194764,-0.8998681814847277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Mira Kelana,Bukalapak
1.010812399243249,-0.1765840916165057,1.5907478734471676,0.15202828746650032,1.2945444653658216,0.27248226233522005,-0.14959620637157037,0.38164779631477186,1.2946341251179545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Jaya Ayodya,Website Sendiri
0.045550251868596354,0.34046383834236754,0.15857865380555322,-0.345092983956224,-1.2150735119443061,1.5162210323704752,-0.36734435141897,0.2741261095265619,-1.2153717079931006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Niken Arya,Tokopedia
-1.7126058022780923,1.374559698260114,-0.2372291506261711,-0.8293388933757423,0.3657054095177994,-0.14209732767653163,-0.7673246466346755,-0.23904557741716737,0.36565151928774564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Sekar Siang,Lazada
0.6660759180380159,0.7541021823094661,-1.4486254446303788,-0.3179746207795477,0.6636349179973537,-0.5566769176882833,-0.03860823933258201,1.0072285194461752,0.6636270721012089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Hanafi Bagaskara,Shopee
0.11449754810964297,-0.4523429875945714,-0.5002290678075376,0.052567545898776796,0.9931099038453314,-0.28029052434711554,0.1460893562873448,-0.23904557741716737,0.9931529775655094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,UD. Gema Wijaksana,Tokopedia
-1.0920801361086727,-0.693632021575379,-0.2484996895212538,0.6035560923229772,0.3937458338452869,0.5488686556763879,0.6385427635758074,-1.265388951304626,0.393696277199601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Eddy Wira,Lazada
1.5968644172921453,-0.4178731255973132,-1.0189627134020434,1.1585369673881045,-1.484962596096373,0.13428906566463616,1.3270889990527137,0.8361712904649321,-1.4853025028947084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Marsel Gandewa,Shopee
-0.781817303023963,-1.176210089536994,-1.3834466633079903,1.2844402825672225,0.544463114605532,-0.971256507700035,1.5189576955272208,-1.387572686291228,0.5829983931046246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Niken Ananta,Tokopedia
-1.5747112097959992,0.9953912162902737,-0.30501754967559375,1.6791087847628026,1.0842412829096657,0.9634482456881396,1.7028435048648798,-0.41010280639841046,1.0842984407790393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Qyla Prana Balqis,Shopee
0.8729178067611557,-0.4178731255973132,-1.2738173933684531,1.296040702822294,-0.28973950913721996,1.2398346390293074,1.509710825958181,0.3229996035212028,-0.28989469690187347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,UD. Prananda Manggala,Bukalapak
-0.7128700067829165,0.09917480436156004,1.4088975246706703,-0.9229616696348804,0.6461096527926741,-1.3858360977117867,-1.1685302119309615,-0.4345395533957309,0.6460990984062993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Qanita Mandiri,Shopee
1.0452860473637724,-1.4519689855150597,0.6196944358240705,-0.1958948629469625,-1.383316057909231,1.654414229041059,-0.3078751407350242,-0.2879190714118083,-1.3836402554642326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,UD. Tania Madani,Website Sendiri
-1.0920801361086727,1.684788456235438,0.6609069430645813,0.8771875418073887,0.26055381828972146,-0.0039041310059477288,0.7356313402430469,0.4207465915104846,0.260483677118288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Wulan Sukma Fikri,Website Sendiri
-0.29918622933663674,-1.4174991235178016,0.6565282173988264,1.0930881497220817,1.4067061626757713,0.410675459005804,0.9479635513934899,-1.216515457309985,1.4068131567653759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Chiko Tejakencana Pandu,Shopee
-0.885238247385533,-1.0038607795507029,0.19308286523776536,0.6768502393825767,1.473302170453554,-0.14209732767653163,0.6273243933195528,-1.3386991922965872,1.4734194568060324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Candra Kalbu,Tokopedia
-0.5405017661802999,-0.3144635396055386,1.613844641988209,0.70599723915297,1.5504133373541447,1.2398346390293074,0.3887620452345644,-0.605596782376974,1.5505425410636346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UD. Delia Paseban,Lazada
-1.4368166173139059,0.6506925963176915,0.2837856165117267,-1.177147299031873,-0.28623445609628406,-0.0039041310059477288,-1.2060139121686806,-0.5567232883823331,-0.28638910216289154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Taufan Jatiwangi,Lazada
1.562390769171622,-1.0728005035452193,-1.727924645077868,-1.609866120726063,0.3727155155996713,1.2398346390293074,-1.2517104964557608,0.34743635051852323,0.37266270876570945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Kamil Nirmala,Website Sendiri
-0.40260717369820664,1.029861078287532,-0.9427292096717024,-0.9443032787946358,1.6941205120325178,0.8252550490175556,-0.7473099468159201,0.445183338507805,1.6942719253618934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,UD. Damar Wibawa,Website Sendiri
0.18344484435068958,-1.1072703655424776,1.1627437726700933,-0.992535311269357,-0.2932445621781559,1.1016414423587235,-1.1904094531766871,-0.6544702763716149,-0.2934002916408554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,UD. Berlian Cempaka,Tokopedia
-0.43708082181873,0.8919816302984991,0.2794766274659628,0.03389655228812496,-1.5270232325876043,-0.5566769176882833,-0.01879379485139399,0.3229996035212028,-1.5273696397624914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Riko Wening,Bukalapak
-1.229974728590766,1.029861078287532,-1.5557386907276065,0.5599891491873283,-1.695265778552529,1.5162210323704752,0.8416351437665943,-0.1412985894278856,-1.6956381872336235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UD. Fani Manik,Website Sendiri
